transaction_id,user_id,timestamp,amount,merchant,location,latitude,longitude,is_fraud,fraud_type
TXN001456,USER0037,2025-10-09 11:30:54,21.8,Uber,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001377,USER0035,2025-10-09 12:23:54,19.31,Uber,"Chicago, IL",41.8781,-87.6298,False,
TXN001336,USER0034,2025-10-09 12:44:54,102.59,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN000566,USER0015,2025-10-09 16:18:54,18.97,Online Retailer,"Chicago, IL",41.8781,-87.6298,False,
TXN001418,USER0036,2025-10-09 17:21:54,109.91,Whole Foods,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001606,USER0041,2025-10-09 18:06:54,6.42,Chipotle,"Seattle, WA",47.6062,-122.3321,False,
TXN001694,USER0043,2025-10-09 18:52:54,34.47,Delta Airlines,"Miami, FL",25.7617,-80.1918,False,
TXN001337,USER0034,2025-10-09 19:21:54,18.97,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN000484,USER0013,2025-10-09 19:35:54,33.31,Chipotle,"New York, NY",40.7128,-74.006,False,
TXN000145,USER0004,2025-10-09 19:45:54,194.94,Best Buy,"Houston, TX",29.7604,-95.3698,False,
TXN001107,USER0028,2025-10-09 20:12:54,8.52,Online Retailer,"New York, NY",40.7128,-74.006,False,
TXN001378,USER0035,2025-10-10 00:47:54,11.89,Delta Airlines,"Seattle, WA",47.6062,-122.3321,False,
TXN000797,USER0021,2025-10-10 00:56:54,28.98,McDonald's,"New York, NY",40.7128,-74.006,False,
TXN001338,USER0034,2025-10-10 01:26:54,9.07,McDonald's,"Houston, TX",29.7604,-95.3698,False,
TXN001977,USER0050,2025-10-10 01:33:54,6.95,Apple Store,"Atlanta, GA",33.749,-84.388,False,
TXN001729,USER0044,2025-10-10 01:39:54,486.56,Apple Store,"New York, NY",40.7128,-74.006,False,
TXN000409,USER0011,2025-10-10 02:49:54,196.43,Amazon.com,"Chicago, IL",41.8781,-87.6298,False,
TXN001108,USER0028,2025-10-10 04:04:54,188.34,Whole Foods,"New York, NY",40.7128,-74.006,False,
TXN000990,USER0025,2025-10-10 06:30:54,58.4,Target,"San Francisco, CA",37.7749,-122.4194,False,
TXN000192,USER0005,2025-10-10 06:53:54,180.15,Hilton Hotels,"Houston, TX",29.7604,-95.3698,False,
TXN001816,USER0046,2025-10-10 10:57:54,171.8,CVS Pharmacy,"New York, NY",40.7128,-74.006,False,
TXN001572,USER0040,2025-10-10 10:59:54,290.06,Best Buy,"Seattle, WA",47.6062,-122.3321,False,
TXN000607,USER0016,2025-10-10 11:54:54,20.27,Local Restaurant,"Houston, TX",29.7604,-95.3698,False,
TXN001138,USER0029,2025-10-10 14:42:54,181.77,Local Restaurant,"Chicago, IL",41.8781,-87.6298,False,
TXN001253,USER0032,2025-10-10 15:13:54,10.44,Hilton Hotels,"Miami, FL",25.7617,-80.1918,False,
TXN000308,USER0008,2025-10-10 16:02:54,87.48,Amazon.com,"Atlanta, GA",33.749,-84.388,False,
TXN000839,USER0022,2025-10-10 16:07:54,42.11,Hilton Hotels,"Atlanta, GA",33.749,-84.388,False,
TXN000220,USER0006,2025-10-10 16:28:54,7.11,Apple Store,"Chicago, IL",41.8781,-87.6298,False,
TXN000485,USER0013,2025-10-10 16:48:54,48.8,Gas Station,"New York, NY",40.7128,-74.006,False,
TXN000883,USER0023,2025-10-10 19:17:54,391.42,Uber,"Boston, MA",42.3601,-71.0589,False,
TXN000373,USER0010,2025-10-10 21:17:54,417.07,Delta Airlines,"San Francisco, CA",37.7749,-122.4194,False,
TXN001109,USER0028,2025-10-10 21:40:54,15.86,Local Grocery,"New York, NY",40.7128,-74.006,False,
TXN000520,USER0014,2025-10-10 22:09:54,22.7,Home Depot,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001065,USER0027,2025-10-10 22:17:54,115.03,Starbucks,"Houston, TX",29.7604,-95.3698,False,
TXN001773,USER0045,2025-10-10 22:39:54,472.42,Hilton Hotels,"Denver, CO",39.7392,-104.9903,False,
TXN001419,USER0036,2025-10-10 23:27:54,5.74,Whole Foods,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000338,USER0009,2025-10-11 00:10:54,277.37,Target,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001254,USER0032,2025-10-11 01:04:54,22.93,Local Restaurant,"Miami, FL",25.7617,-80.1918,False,
TXN001730,USER0044,2025-10-11 01:06:54,148.59,Local Grocery,"New York, NY",40.7128,-74.006,False,
TXN001856,USER0047,2025-10-11 02:19:54,20.4,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000267,USER0007,2025-10-11 05:42:54,167.11,Local Restaurant,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001932,USER0049,2025-10-11 07:25:54,172.35,Local Restaurant,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000749,USER0020,2025-10-11 09:06:54,15.56,Whole Foods,"Atlanta, GA",33.749,-84.388,False,
TXN000057,USER0002,2025-10-11 09:45:54,34.14,Uber,"New York, NY",40.7128,-74.006,False,
TXN000017,USER0001,2025-10-11 10:20:54,13.62,Target,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000750,USER0020,2025-10-11 11:27:54,24.38,McDonald's,"Atlanta, GA",33.749,-84.388,False,
TXN000018,USER0001,2025-10-11 12:01:54,490.7,Whole Foods,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001227,USER0031,2025-10-11 12:34:54,127.23,Delta Airlines,"Seattle, WA",47.6062,-122.3321,False,
TXN001695,USER0043,2025-10-11 12:41:54,48.74,Target,"Miami, FL",25.7617,-80.1918,False,
TXN001774,USER0045,2025-10-11 14:09:54,87.24,CVS Pharmacy,"Denver, CO",39.7392,-104.9903,False,
TXN000103,USER0003,2025-10-11 14:14:54,211.16,Home Depot,"Miami, FL",25.7617,-80.1918,False,
TXN000268,USER0007,2025-10-11 14:31:54,198.63,Delta Airlines,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000840,USER0022,2025-10-11 15:12:54,182.15,Chipotle,"Atlanta, GA",33.749,-84.388,False,
TXN000193,USER0005,2025-10-11 15:28:54,191.22,Hilton Hotels,"Houston, TX",29.7604,-95.3698,False,
TXN001110,USER0028,2025-10-11 16:10:54,47.16,CVS Pharmacy,"New York, NY",40.7128,-74.006,False,
TXN001066,USER0027,2025-10-11 16:34:54,129.82,Netflix,"Miami, FL",25.7617,-80.1918,False,
TXN000486,USER0013,2025-10-11 16:50:54,31.15,Home Depot,"New York, NY",40.7128,-74.006,False,
TXN000930,USER0024,2025-10-11 17:00:54,23.09,Shell Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN001531,USER0039,2025-10-11 17:14:54,26.07,Delta Airlines,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001573,USER0040,2025-10-11 19:20:54,43.24,Chipotle,"Seattle, WA",47.6062,-122.3321,False,
TXN000309,USER0008,2025-10-11 20:14:54,105.84,Best Buy,"Atlanta, GA",33.749,-84.388,False,
TXN000310,USER0008,2025-10-11 20:18:54,13.9,McDonald's,"Atlanta, GA",33.749,-84.388,False,
TXN001111,USER0028,2025-10-11 20:23:54,160.08,Home Depot,"New York, NY",40.7128,-74.006,False,
TXN001067,USER0027,2025-10-12 00:20:54,42.08,Chipotle,"Miami, FL",25.7617,-80.1918,False,
TXN000687,USER0018,2025-10-12 02:12:54,196.12,Best Buy,"San Francisco, CA",37.7749,-122.4194,False,
TXN001179,USER0030,2025-10-12 03:24:54,147.8,Target,"Boston, MA",42.3601,-71.0589,False,
TXN001657,USER0042,2025-10-12 03:36:54,28.5,Gas Station,"San Francisco, CA",37.7749,-122.4194,False,
TXN000410,USER0011,2025-10-12 03:54:54,8.3,Best Buy,"Boston, MA",42.3601,-71.0589,False,
TXN001228,USER0031,2025-10-12 04:03:54,21.52,Chipotle,"Seattle, WA",47.6062,-122.3321,False,
TXN000567,USER0015,2025-10-12 04:29:54,149.78,Amazon.com,"Houston, TX",29.7604,-95.3698,False,
TXN001574,USER0040,2025-10-12 04:40:54,13.31,Starbucks,"Seattle, WA",47.6062,-122.3321,False,
TXN000751,USER0020,2025-10-12 04:44:54,178.01,Walmart,"Atlanta, GA",33.749,-84.388,False,
TXN001112,USER0028,2025-10-12 07:27:54,47.75,Shell Gas Station,"New York, NY",40.7128,-74.006,False,
TXN001287,USER0033,2025-10-12 07:54:54,41.27,Amazon.com,"Seattle, WA",47.6062,-122.3321,False,
TXN000445,USER0012,2025-10-12 10:03:54,89.46,Netflix,"New York, NY",40.7128,-74.006,False,
TXN001113,USER0028,2025-10-12 10:29:54,27.35,Home Depot,"New York, NY",40.7128,-74.006,False,
TXN001817,USER0046,2025-10-12 10:45:54,101.32,Local Grocery,"Atlanta, GA",33.749,-84.388,False,
TXN001114,USER0028,2025-10-12 11:18:54,40.18,Amazon.com,"New York, NY",40.7128,-74.006,False,
TXN001494,USER0038,2025-10-12 11:30:54,22.62,Best Buy,"Boston, MA",42.3601,-71.0589,False,
TXN000608,USER0016,2025-10-12 11:31:54,15.48,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN001731,USER0044,2025-10-12 11:47:54,194.62,McDonald's,"New York, NY",40.7128,-74.006,False,
TXN001696,USER0043,2025-10-12 12:21:54,34.87,Online Retailer,"Miami, FL",25.7617,-80.1918,False,
TXN001575,USER0040,2025-10-12 13:29:54,20.02,Home Depot,"Seattle, WA",47.6062,-122.3321,False,
TXN000487,USER0013,2025-10-12 14:29:54,20.23,Shell Gas Station,"New York, NY",40.7128,-74.006,False,
TXN001020,USER0026,2025-10-12 15:29:54,41.26,Local Grocery,"San Francisco, CA",37.7749,-122.4194,False,
TXN000568,USER0015,2025-10-12 15:59:54,75.62,Starbucks,"Houston, TX",29.7604,-95.3698,False,
TXN000721,USER0019,2025-10-12 16:15:54,38.16,Walmart,"Denver, CO",39.7392,-104.9903,False,
TXN001893,USER0048,2025-10-12 17:37:54,44.44,Gas Station,"Boston, MA",42.3601,-71.0589,False,
TXN000488,USER0013,2025-10-12 19:00:54,197.25,Delta Airlines,"New York, NY",40.7128,-74.006,False,
TXN001229,USER0031,2025-10-12 21:20:54,13.04,Online Retailer,"Seattle, WA",47.6062,-122.3321,False,
TXN000644,USER0017,2025-10-12 21:23:54,11.54,Local Restaurant,"Atlanta, GA",33.749,-84.388,False,
TXN001139,USER0029,2025-10-12 21:35:54,186.66,Delta Airlines,"Houston, TX",29.7604,-95.3698,False,
TXN001607,USER0041,2025-10-12 22:50:54,7.85,Local Grocery,"Seattle, WA",47.6062,-122.3321,False,
TXN001457,USER0037,2025-10-12 22:59:54,165.1,Local Grocery,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001894,USER0048,2025-10-12 23:14:54,38.16,Home Depot,"Boston, MA",42.3601,-71.0589,False,
TXN000722,USER0019,2025-10-12 23:26:54,6.61,Walmart,"Denver, CO",39.7392,-104.9903,False,
TXN000521,USER0014,2025-10-12 23:49:54,499.99,Home Depot,"Miami, FL",25.7617,-80.1918,False,
TXN001115,USER0028,2025-10-13 00:07:54,21.98,Starbucks,"New York, NY",40.7128,-74.006,False,
TXN001288,USER0033,2025-10-13 00:49:54,40.92,Target,"Chicago, IL",41.8781,-87.6298,False,
TXN000569,USER0015,2025-10-13 02:34:54,34.23,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN000104,USER0003,2025-10-13 02:43:54,21.7,Shell Gas Station,"Miami, FL",25.7617,-80.1918,False,
TXN001379,USER0035,2025-10-13 03:40:54,16.06,Starbucks,"New York, NY",40.7128,-74.006,False,
TXN000841,USER0022,2025-10-13 04:27:54,13.08,Gas Station,"Atlanta, GA",33.749,-84.388,False,
TXN000221,USER0006,2025-10-13 04:39:54,38.95,Delta Airlines,"Chicago, IL",41.8781,-87.6298,False,
TXN000374,USER0010,2025-10-13 05:46:54,171.98,McDonald's,"San Francisco, CA",37.7749,-122.4194,False,
TXN001339,USER0034,2025-10-13 06:24:54,176.75,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN001420,USER0036,2025-10-13 06:39:54,329.86,Walmart,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000146,USER0004,2025-10-13 07:20:54,47.04,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN001421,USER0036,2025-10-13 08:59:54,36.77,CVS Pharmacy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000798,USER0021,2025-10-13 09:03:54,119.99,Home Depot,"Houston, TX",29.7604,-95.3698,False,
TXN000375,USER0010,2025-10-13 09:40:54,56.88,Uber,"San Francisco, CA",37.7749,-122.4194,False,
TXN000609,USER0016,2025-10-13 11:42:54,33.47,Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN000842,USER0022,2025-10-13 12:23:54,44.17,Hilton Hotels,"Houston, TX",29.7604,-95.3698,False,
TXN001230,USER0031,2025-10-13 15:07:54,22.83,Hilton Hotels,"Seattle, WA",47.6062,-122.3321,False,
TXN000610,USER0016,2025-10-13 15:13:54,31.77,Netflix,"Houston, TX",29.7604,-95.3698,False,
TXN001933,USER0049,2025-10-13 16:19:54,35.61,Whole Foods,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001340,USER0034,2025-10-13 16:38:54,56.12,Hilton Hotels,"Houston, TX",29.7604,-95.3698,False,
TXN000884,USER0023,2025-10-13 16:45:54,122.68,Hilton Hotels,"Boston, MA",42.3601,-71.0589,False,
TXN000489,USER0013,2025-10-13 17:24:54,21.12,Chipotle,"New York, NY",40.7128,-74.006,False,
TXN001289,USER0033,2025-10-13 17:59:54,226.32,CVS Pharmacy,"Chicago, IL",41.8781,-87.6298,False,
TXN000105,USER0003,2025-10-13 18:22:54,23.37,Home Depot,"Miami, FL",25.7617,-80.1918,False,
TXN001422,USER0036,2025-10-13 18:39:54,12.14,Shell Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001978,USER0050,2025-10-13 19:41:54,43.66,Apple Store,"Atlanta, GA",33.749,-84.388,False,
TXN001140,USER0029,2025-10-13 19:50:54,25.03,Target,"Chicago, IL",41.8781,-87.6298,False,
TXN000991,USER0025,2025-10-13 21:50:54,34.37,Apple Store,"Denver, CO",39.7392,-104.9903,False,
TXN000843,USER0022,2025-10-13 23:27:54,38.99,CVS Pharmacy,"Atlanta, GA",33.749,-84.388,False,
TXN001895,USER0048,2025-10-14 00:10:54,36.24,Delta Airlines,"Boston, MA",42.3601,-71.0589,False,
TXN000992,USER0025,2025-10-14 00:54:54,21.32,Starbucks,"Denver, CO",39.7392,-104.9903,False,
TXN001021,USER0026,2025-10-14 06:36:54,339.18,Netflix,"San Francisco, CA",37.7749,-122.4194,False,
TXN001857,USER0047,2025-10-14 07:51:54,134.0,Amazon.com,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001775,USER0045,2025-10-14 08:45:54,46.04,Best Buy,"Denver, CO",39.7392,-104.9903,False,
TXN000194,USER0005,2025-10-14 09:27:54,47.05,Netflix,"Houston, TX",29.7604,-95.3698,False,
TXN000993,USER0025,2025-10-14 10:06:54,29.83,Walmart,"San Francisco, CA",37.7749,-122.4194,False,
TXN001532,USER0039,2025-10-14 13:00:54,49.08,McDonald's,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001934,USER0049,2025-10-14 14:52:54,23.49,Delta Airlines,"Denver, CO",39.7392,-104.9903,False,
TXN001495,USER0038,2025-10-14 14:54:54,41.59,Delta Airlines,"Denver, CO",39.7392,-104.9903,False,
TXN001255,USER0032,2025-10-14 14:54:54,71.9,Starbucks,"Miami, FL",25.7617,-80.1918,False,
TXN000106,USER0003,2025-10-14 15:45:54,29.5,Starbucks,"Miami, FL",25.7617,-80.1918,False,
TXN000885,USER0023,2025-10-14 16:09:54,18.22,Local Restaurant,"Boston, MA",42.3601,-71.0589,False,
TXN000931,USER0024,2025-10-14 17:09:54,39.63,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN000339,USER0009,2025-10-14 17:30:54,43.55,Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000570,USER0015,2025-10-14 17:58:54,7.97,McDonald's,"San Francisco, CA",37.7749,-122.4194,False,
TXN000269,USER0007,2025-10-14 18:18:54,289.31,Uber,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000019,USER0001,2025-10-14 18:56:54,313.69,Delta Airlines,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001732,USER0044,2025-10-14 20:13:54,158.72,Whole Foods,"New York, NY",40.7128,-74.006,False,
TXN000147,USER0004,2025-10-14 20:25:54,47.59,Walmart,"Houston, TX",29.7604,-95.3698,False,
TXN000311,USER0008,2025-10-14 21:28:54,46.59,Apple Store,"Atlanta, GA",33.749,-84.388,False,
TXN001658,USER0042,2025-10-14 21:42:54,18.25,CVS Pharmacy,"San Francisco, CA",37.7749,-122.4194,False,
TXN001068,USER0027,2025-10-14 23:20:54,9.24,Home Depot,"Miami, FL",25.7617,-80.1918,False,
TXN001341,USER0034,2025-10-15 00:34:54,15.16,Amazon.com,"Houston, TX",29.7604,-95.3698,False,
TXN001896,USER0048,2025-10-15 01:08:54,25.02,Local Grocery,"Boston, MA",42.3601,-71.0589,False,
TXN000611,USER0016,2025-10-15 02:06:54,48.41,Best Buy,"Houston, TX",29.7604,-95.3698,False,
TXN001069,USER0027,2025-10-15 04:31:54,118.28,Amazon.com,"Miami, FL",25.7617,-80.1918,False,
TXN001818,USER0046,2025-10-15 06:55:54,21.58,Local Grocery,"Atlanta, GA",33.749,-84.388,False,
TXN001576,USER0040,2025-10-15 07:17:54,29.36,Local Grocery,"Seattle, WA",47.6062,-122.3321,False,
TXN000058,USER0002,2025-10-15 07:54:54,24.6,Local Grocery,"New York, NY",40.7128,-74.006,False,
TXN000446,USER0012,2025-10-15 08:41:54,7.59,Local Restaurant,"New York, NY",40.7128,-74.006,False,
TXN000270,USER0007,2025-10-15 09:13:54,166.34,Uber,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000688,USER0018,2025-10-15 09:51:54,38.43,Target,"San Francisco, CA",37.7749,-122.4194,False,
TXN001116,USER0028,2025-10-15 11:19:54,20.44,Apple Store,"New York, NY",40.7128,-74.006,False,
TXN001117,USER0028,2025-10-15 12:14:54,37.39,Walmart,"New York, NY",40.7128,-74.006,False,
TXN000645,USER0017,2025-10-15 13:20:54,18.04,Gas Station,"Atlanta, GA",33.749,-84.388,False,
TXN000195,USER0005,2025-10-15 18:29:54,17.94,Hilton Hotels,"Houston, TX",29.7604,-95.3698,False,
TXN000752,USER0020,2025-10-15 19:37:54,196.2,Starbucks,"Atlanta, GA",33.749,-84.388,False,
TXN000571,USER0015,2025-10-15 23:40:54,160.91,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN000411,USER0011,2025-10-16 00:19:54,24.49,Online Retailer,"Boston, MA",42.3601,-71.0589,False,
TXN001659,USER0042,2025-10-16 00:53:54,171.06,Apple Store,"San Francisco, CA",37.7749,-122.4194,False,
TXN001180,USER0030,2025-10-16 01:28:54,163.53,Delta Airlines,"Boston, MA",42.3601,-71.0589,False,
TXN001458,USER0037,2025-10-16 01:37:54,70.65,Local Grocery,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001608,USER0041,2025-10-16 01:55:54,39.4,Whole Foods,"Seattle, WA",47.6062,-122.3321,False,
TXN001231,USER0031,2025-10-16 02:36:54,86.62,Local Restaurant,"Seattle, WA",47.6062,-122.3321,False,
TXN000312,USER0008,2025-10-16 02:45:54,182.51,Chipotle,"Atlanta, GA",33.749,-84.388,False,
TXN001181,USER0030,2025-10-16 03:24:54,24.09,Local Grocery,"Boston, MA",42.3601,-71.0589,False,
TXN000447,USER0012,2025-10-16 04:13:54,28.21,Amazon.com,"New York, NY",40.7128,-74.006,False,
TXN001697,USER0043,2025-10-16 04:52:54,37.33,Hilton Hotels,"Miami, FL",25.7617,-80.1918,False,
TXN001232,USER0031,2025-10-16 04:56:54,72.01,Netflix,"Seattle, WA",47.6062,-122.3321,False,
TXN000376,USER0010,2025-10-16 08:45:54,21.77,Netflix,"San Francisco, CA",37.7749,-122.4194,False,
TXN000753,USER0020,2025-10-16 11:43:54,12.52,Delta Airlines,"Atlanta, GA",33.749,-84.388,False,
TXN001182,USER0030,2025-10-16 12:31:54,94.13,Online Retailer,"Boston, MA",42.3601,-71.0589,False,
TXN000448,USER0012,2025-10-16 13:02:54,22.97,Target,"New York, NY",40.7128,-74.006,False,
TXN000572,USER0015,2025-10-16 13:51:54,110.87,Netflix,"Houston, TX",29.7604,-95.3698,False,
TXN000723,USER0019,2025-10-16 13:57:54,10.06,Chipotle,"New York, NY",40.7128,-74.006,False,
TXN001022,USER0026,2025-10-16 14:08:54,181.94,Apple Store,"San Francisco, CA",37.7749,-122.4194,False,
TXN001660,USER0042,2025-10-16 14:32:54,36.49,Apple Store,"San Francisco, CA",37.7749,-122.4194,False,
TXN001897,USER0048,2025-10-16 14:52:54,64.85,Uber,"Boston, MA",42.3601,-71.0589,False,
TXN001233,USER0031,2025-10-16 15:55:54,33.65,Target,"Seattle, WA",47.6062,-122.3321,False,
TXN000573,USER0015,2025-10-16 16:04:54,183.09,Shell Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN001423,USER0036,2025-10-16 18:02:54,310.87,Delta Airlines,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000222,USER0006,2025-10-16 18:14:54,28.85,Delta Airlines,"Chicago, IL",41.8781,-87.6298,False,
TXN001380,USER0035,2025-10-16 20:14:54,5.79,Starbucks,"Seattle, WA",47.6062,-122.3321,False,
TXN000932,USER0024,2025-10-16 20:37:54,115.9,CVS Pharmacy,"Houston, TX",29.7604,-95.3698,False,
TXN000522,USER0014,2025-10-16 20:57:54,107.33,Home Depot,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001118,USER0028,2025-10-16 21:22:54,32.28,Local Grocery,"New York, NY",40.7128,-74.006,False,
TXN001979,USER0050,2025-10-16 21:50:54,37.56,Uber,"Atlanta, GA",33.749,-84.388,False,
TXN000412,USER0011,2025-10-16 23:13:54,189.21,Target,"Boston, MA",42.3601,-71.0589,False,
TXN001819,USER0046,2025-10-16 23:15:54,425.73,Apple Store,"Atlanta, GA",33.749,-84.388,False,
TXN000844,USER0022,2025-10-16 23:31:54,33.75,CVS Pharmacy,"Atlanta, GA",33.749,-84.388,False,
TXN000490,USER0013,2025-10-17 00:00:54,13.4,Local Grocery,"New York, NY",40.7128,-74.006,False,
TXN001698,USER0043,2025-10-17 01:26:54,19.32,Home Depot,"Miami, FL",25.7617,-80.1918,False,
TXN001290,USER0033,2025-10-17 02:28:54,182.08,Gas Station,"Chicago, IL",41.8781,-87.6298,False,
TXN000799,USER0021,2025-10-17 02:31:54,108.78,Home Depot,"Houston, TX",29.7604,-95.3698,False,
TXN001459,USER0037,2025-10-17 02:58:54,27.79,Whole Foods,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001023,USER0026,2025-10-17 03:10:54,73.01,Online Retailer,"San Francisco, CA",37.7749,-122.4194,False,
TXN001733,USER0044,2025-10-17 03:14:54,89.16,Online Retailer,"New York, NY",40.7128,-74.006,False,
TXN000148,USER0004,2025-10-17 03:49:54,208.46,McDonald's,"Houston, TX",29.7604,-95.3698,False,
TXN001256,USER0032,2025-10-17 04:36:54,20.29,Target,"Miami, FL",25.7617,-80.1918,False,
TXN001980,USER0050,2025-10-17 04:36:54,43.87,Netflix,"Atlanta, GA",33.749,-84.388,False,
TXN001533,USER0039,2025-10-17 05:09:54,175.3,Home Depot,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001070,USER0027,2025-10-17 06:41:54,378.2,Hilton Hotels,"Miami, FL",25.7617,-80.1918,False,
TXN001898,USER0048,2025-10-17 07:28:54,45.94,Starbucks,"Boston, MA",42.3601,-71.0589,False,
TXN001496,USER0038,2025-10-17 07:30:54,89.86,Starbucks,"Boston, MA",42.3601,-71.0589,False,
TXN000845,USER0022,2025-10-17 07:38:54,36.91,Target,"Atlanta, GA",33.749,-84.388,False,
TXN001381,USER0035,2025-10-17 08:14:54,30.32,Walmart,"Seattle, WA",47.6062,-122.3321,False,
TXN001382,USER0035,2025-10-17 08:55:54,42.08,Netflix,"Seattle, WA",47.6062,-122.3321,False,
TXN001734,USER0044,2025-10-17 09:11:54,25.11,Whole Foods,"New York, NY",40.7128,-74.006,False,
TXN001661,USER0042,2025-10-17 11:00:54,368.5,Online Retailer,"San Francisco, CA",37.7749,-122.4194,False,
TXN000994,USER0025,2025-10-17 11:09:54,19.16,Netflix,"Denver, CO",39.7392,-104.9903,False,
TXN001577,USER0040,2025-10-17 11:14:54,189.62,McDonald's,"Seattle, WA",47.6062,-122.3321,False,
TXN000223,USER0006,2025-10-17 12:00:54,57.73,Target,"Chicago, IL",41.8781,-87.6298,False,
TXN001141,USER0029,2025-10-17 15:04:54,112.83,Local Grocery,"Chicago, IL",41.8781,-87.6298,False,
TXN001578,USER0040,2025-10-17 15:18:54,191.7,Uber,"Seattle, WA",47.6062,-122.3321,False,
TXN001183,USER0030,2025-10-17 16:49:54,80.67,Best Buy,"Boston, MA",42.3601,-71.0589,False,
TXN000107,USER0003,2025-10-17 18:27:54,14.54,Shell Gas Station,"Miami, FL",25.7617,-80.1918,False,
TXN000886,USER0023,2025-10-17 18:28:54,42.46,Starbucks,"Boston, MA",42.3601,-71.0589,False,
TXN001534,USER0039,2025-10-17 18:39:54,290.17,Gas Station,"New York, NY",40.7128,-74.006,False,
TXN000340,USER0009,2025-10-17 20:56:54,374.8,Starbucks,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000020,USER0001,2025-10-17 23:08:54,18.35,Walmart,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001579,USER0040,2025-10-17 23:28:54,31.59,Gas Station,"Seattle, WA",47.6062,-122.3321,False,
TXN001424,USER0036,2025-10-18 00:22:54,186.52,Best Buy,"Denver, CO",39.7392,-104.9903,False,
TXN001858,USER0047,2025-10-18 00:32:54,172.52,Home Depot,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001935,USER0049,2025-10-18 03:35:54,19.58,Uber,"New York, NY",40.7128,-74.006,False,
TXN000149,USER0004,2025-10-18 05:07:54,120.87,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN000150,USER0004,2025-10-18 05:23:54,72.43,Chipotle,"Houston, TX",29.7604,-95.3698,False,
TXN001776,USER0045,2025-10-18 05:53:54,120.09,Whole Foods,"Denver, CO",39.7392,-104.9903,False,
TXN000151,USER0004,2025-10-18 06:38:54,23.89,Local Grocery,"San Francisco, CA",37.7749,-122.4194,False,
TXN000341,USER0009,2025-10-18 06:51:54,29.1,Online Retailer,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000612,USER0016,2025-10-18 07:50:54,21.65,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN001460,USER0037,2025-10-18 09:50:54,36.19,Walmart,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000523,USER0014,2025-10-18 10:16:54,45.94,Local Grocery,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001735,USER0044,2025-10-18 10:32:54,16.09,Starbucks,"New York, NY",40.7128,-74.006,False,
TXN000196,USER0005,2025-10-18 12:13:54,17.22,Local Restaurant,"Houston, TX",29.7604,-95.3698,False,
TXN000724,USER0019,2025-10-18 13:29:54,42.02,Local Restaurant,"New York, NY",40.7128,-74.006,False,
TXN000491,USER0013,2025-10-18 14:18:54,131.24,Whole Foods,"New York, NY",40.7128,-74.006,False,
TXN000271,USER0007,2025-10-18 14:52:54,11.27,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001342,USER0034,2025-10-18 15:00:54,30.03,Netflix,"Houston, TX",29.7604,-95.3698,False,
